id_mun,nombre,id_prov
1191,Santa Cecília de Voltregà,8
1192,Santa Coloma de Cervelló,8
1193,Santa Coloma de Gramenet,8
1194,Santa Eugènia de Berga,8
1195,Santa Eulàlia de Riuprimer,8
1196,Santa Eulàlia de Ronçana,8
1197,Santa Fe del Penedès,8
1198,Santa Margarida de Montbui,8
1199,Santa Margarida i els Monjos,8
1200,Santa Maria de Besora,8
1201,Santa Maria de Martorelles,8
1202,Santa Maria de Merlès,8
1203,Santa Maria de Miralles,8
1204,Santa Maria de Palautordera,8
1205,Santa Maria d'Oló,8
1206,Santa Perpètua de Mogoda,8
1207,Santa Susanna,8
1208,Santpedor,8
1209,Sentmenat,8
1210,Seva,8
1211,Sitges,8
1212,Sobremunt,8
1213,Sora,8
1214,Subirats,8
1215,Súria,8
1216,Tagamanent,8
1217,Talamanca,8
1218,Taradell,8
1219,Tavèrnoles,8
1220,Tavertet,8
1221,Teià,8
1222,Terrassa,8
1223,Tiana,8
1224,Tona,8
1225,Tordera,8
1226,Torelló,8
1227,Torre de Claramunt,8
1228,Torrelavit,8
1229,Torrelles de Foix,8
1230,Torrelles de Llobregat,8
1231,Ullastrell,8
1232,Vacarisses,8
1233,Vallbona d'Anoia,8
1234,Vallcebre,8
1235,Vallgorguina,8
1236,Vallirana,8
1237,Vallromanes,8
1238,Veciana,8
1239,Vic,8
1240,Vilada,8
1241,Viladecans,8
1242,Viladecavalls,8
1243,Vilafranca del Penedès,8
1244,Vilalba Sasserra,8
1245,Vilanova de Sau,8
1246,Vilanova del Camí,8
1247,Vilanova del Vallès,8
1248,Vilanova i la Geltrú,8
1249,Vilassar de Dalt,8
1250,Vilassar de Mar,8
1251,Vilobí del Penedès,8
1252,Viver i Serrateix,8
1253,Abadiño,48
1254,Abanto Zierbena,48
1255,Ajangiz,48
1256,Alonsotegi,48
1257,Amorebieta-Etxano,48
1258,Amoroto,48
1259,Arakaldo,48
1260,Arantzazu,48
1261,Areatza,48
1262,Arrankudiaga,48
1263,Arratzu,48
1264,Arrieta,48
1265,Arrigorriaga,48
1266,Artea,48
1267,Artzentales,48
1268,Atxondo,48
1269,Aulesti,48
1270,Bakio,48
1271,Balmaseda,48
1272,Barakaldo,48
1273,Barrika,48
1274,Basauri,48
1275,Bedia,48
1276,Berango,48
1277,Bermeo,48
1278,Berriatua,48
1279,Berriz,48
1280,Bilbao,48
1281,Busturia,48
1282,Derio,48
1283,Dima,48
1284,Durango,48
1285,Ea,48
1286,Elantxobe,48
1287,Elorrio,48
1288,Erandio,48
1289,Ereño,48
1290,Ermua,48
1291,Errigoiti,48
1292,Etxebarri,48
1293,Etxebarria,48
1294,Forua,48
1295,Fruiz,48
1296,Galdakao,48
1297,Galdames,48
1298,Gamiz-Fika,48
1299,Garai,48
1300,Gatika,48
1301,Gautegiz Arteaga,48
1302,Gernika-Lumo,48
1303,Getxo,48
1304,Gizaburuaga,48
1305,Gordexola,48
1306,Gorliz,48
1307,Güeñes,48
1308,Ibarrangelu,48
1309,Igorre,48
1310,Ispaster,48
1311,Iurreta,48
1312,Izurtza,48
1313,Karrantza Harana,48
1314,Kortezubi,48
1315,Lanestosa,48
1316,Larrabetzu,48
1317,Laukiz,48
1318,Leioa,48
1319,Lekeitio,48
1320,Lemoa,48
1321,Lemoiz,48
1322,Lezama,48
1323,Loiu,48
1324,Mallabia,48
1325,Mañaria,48
1326,Markina-Xemein,48
1327,Maruri-Jatabe,48
1328,Mendata,48
1329,Mendexa,48
1330,Meñaka,48
1331,Morga,48
1332,Mundaka,48
1333,Mungia,48
1334,Arbatzegi Gerrikaitz,48
1335,Murueta,48
1336,Muskiz,48
1337,Muxika,48
1338,Nabarniz,48
1339,Ondarroa,48
1340,Orozko,48
1341,Ortuella,48
1342,Otxandio,48
1343,Plentzia,48
1344,Portugalete,48
1345,Santurtzi,48
1346,Sestao,48
1347,Sondika,48
1348,Sopela,48
1349,Sopuerta,48
1350,Sukarrieta,48
1351,Trucios-Turtzioz,48
1352,Ubide,48
1353,Ugao-Miraballes,48
1354,Urduliz,48
1355,Orduña,48
1356,Trapagaran,48
1357,Zaldibar,48
1358,Zalla,48
1359,Zamudio,48
1360,Zaratamo,48
1361,Zeanuri,48
1362,Zeberio,48
1363,Zierbena,48
1364,Ziortza-Bolibar,48
1365,Abajas,9
1366,Adrada de Haza,9
1367,Aguas Cándidas,9
1368,Aguilar de Bureba,9
1369,Albillos,9
1370,Alcocero de Mola,9
1371,Alfoz de Bricia,9
1372,Alfoz de Quintanadueñas,9
1373,Alfoz de Santa Gadea,9
1374,Altable,9
1375,Altos,9
1376,Ameyugo,9
1377,Anguix,9
1378,Aranda de Duero,9
1379,Arandilla,9
1380,Arauzo de Miel,9
1381,Arauzo de Salce,9
1382,Arauzo de Torre,9
1383,Arcos,9
1384,Arenillas de Riopisuerga,9
1385,Arija,9
1386,Arlanzón,9
1387,Arraya de Oca,9
1388,Atapuerca,9
1389,Ausines,9
1390,Avellanosa de Muñó,9
1391,Bahabón de Esgueva,9
1392,Balbases,9
1393,Baños de Valdearados,9
1394,Bañuelos de Bureba,9
1395,Barbadillo de Herreros,9
1396,Barbadillo del Mercado,9
1397,Barbadillo del Pez,9
1398,Barrio de Muñó,9
1399,Barrios de Bureba,9
1400,Barrios de Colina,9
1401,Basconcillos del Tozo,9
1402,Bascuñana,9
1403,Belbimbre,9
1404,Belorado,9
1405,Berberana,9
1406,Berlangas de Roa,9
1407,Berzosa de Bureba,9
1408,Bozoó,9
1409,Brazacorta,9
1410,Briviesca,9
1411,Bugedo,9
1412,Buniel,9
1413,Burgos,9
1414,Busto de Bureba,9
1415,Cabañes de Esgueva,9
1416,Cabezón de la Sierra,9
1417,Caleruega,9
1418,Campillo de Aranda,9
1419,Campolara,9
1420,Canicosa de la Sierra,9
1421,Cantabrana,9
1422,Carazo,9
1423,Carcedo de Bureba,9
1424,Carcedo de Burgos,9
1425,Cardeñadijo,9
1426,Cardeñajimeno,9
1427,Cardeñuela Riopico,9
1428,Carrias,9
1429,Cascajares de Bureba,9
1430,Cascajares de la Sierra,9
1431,Castellanos de Castro,9
1432,Castil de Peones,9
1433,Castildelgado,9
1434,Castrillo de la Reina,9
1435,Castrillo de la Vega,9
1436,Castrillo de Riopisuerga,9
1437,Castrillo del Val,9
1438,Castrillo Mota de Judíos,9
1439,Castrojeriz,9
1440,Cavia,9
1441,Cayuela,9
1442,Cebrecos,9
1443,Celada del Camino,9
1444,Cerezo de Río Tirón,9
1445,Cerratón de Juarros,9
1446,Ciadoncha,9
1447,Cillaperlata,9
1448,Cilleruelo de Abajo,9
1449,Cilleruelo de Arriba,9
1450,Ciruelos de Cervera,9
1451,Cogollos,9
1452,Condado de Treviño,9
1453,Contreras,9
1454,Coruña del Conde,9
1455,Covarrubias,9
1456,Cubillo del Campo,9
1457,Cubo de Bureba,9
1458,Cueva de Roa,9
1459,Cuevas de San Clemente,9
1460,Encío,9
1461,Espinosa de Cervera,9
1462,Espinosa de los Monteros,9
1463,Espinosa del Camino,9
1464,Estépar,9
1465,Fontioso,9
1466,Frandovínez,9
1467,Fresneda de la Sierra Tirón,9
1468,Fresneña,9
1469,Fresnillo de las Dueñas,9
1470,Fresno de Río Tirón,9
1471,Fresno de Rodilla,9
1472,Frías,9
1473,Fuentebureba,9
1474,Fuentecén,9
1475,Fuentelcésped,9
1476,Fuentelisendo,9
1477,Fuentemolinos,9
1478,Fuentenebro,9
1479,Fuentespina,9
1480,Galbarros,9
1481,Gallega,9
1482,Grijalba,9
1483,Grisaleña,9
1484,Gumiel de Izán,9
1485,Gumiel de Mercado,9
1486,Hacinas,9
1487,Haza,9
1488,Hontanas,9
1489,Hontangas,9
1490,Hontoria de la Cantera,9
1491,Hontoria de Valdearados,9
1492,Hontoria del Pinar,9
1493,Hormazas,9
1494,Hornillos del Camino,9
1495,Horra,9
1496,Hortigüela,9
1497,Hoyales de Roa,9
1498,Huérmeces,9
1499,Huerta de Arriba,9
1500,Huerta de Rey,9
1501,Humada,9
1502,Hurones,9
1503,Ibeas de Juarros,9
1504,Ibrillos,9
1505,Iglesiarrubia,9
1506,Iglesias,9
1507,Isar,9
1508,Itero del Castillo,9
1509,Jaramillo de la Fuente,9
1510,Jaramillo Quemado,9
1511,Junta de Traslaloma,9
1512,Junta de Villalba de Losa,9
1513,Jurisdicción de Lara,9
1514,Jurisdicción de San Zadornil,9
1515,Lerma,9
1516,Llano de Bureba,9
1517,Madrigal del Monte,9
1518,Madrigalejo del Monte,9
1519,Mahamud,9
1520,Mambrilla de Castrejón,9
1521,Mambrillas de Lara,9
1522,Mamolar,9
1523,Manciles,9
1524,Mazuela,9
1525,Mecerreyes,9
1526,Medina de Pomar,9
1527,Melgar de Fernamental,9
1528,Merindad de Cuesta-Urria,9
1529,Merindad de Montija,9
1530,Merindad de Río Ubierna,9
1531,Merindad de Sotoscueva,9
1532,Merindad de Valdeporres,9
1533,Merindad de Valdivielso,9
1534,Milagros,9
1535,Miranda de Ebro,9
1536,Miraveche,9
1537,Modúbar de la Emparedada,9
1538,Monasterio de la Sierra,9
1539,Monasterio de Rodilla,9
1540,Moncalvillo,9
1541,Monterrubio de la Demanda,9
1542,Montorio,9
1543,Moradillo de Roa,9
1544,Nava de Roa,9
1545,Navas de Bureba,9
1546,Nebreda,9
1547,Neila,9
1548,Olmedillo de Roa,9
1549,Olmillos de Muñó,9
1550,Oña,9
1551,Oquillas,9
1552,Orbaneja Riopico,9
1553,Padilla de Abajo,9
1554,Padilla de Arriba,9
1555,Padrones de Bureba,9
1556,Palacios de la Sierra,9
1557,Palacios de Riopisuerga,9
1558,Palazuelos de la Sierra,9
1559,Palazuelos de Muñó,9
1560,Pampliega,9
1561,Pancorbo,9
1562,Pardilla,9
1563,Partido de la Sierra en Tobalina,9
1564,Pedrosa de Duero,9
1565,Pedrosa de Río Úrbel,9
1566,Pedrosa del Páramo,9
1567,Pedrosa del Príncipe,9
1568,Peñaranda de Duero,9
1569,Peral de Arlanza,9
1570,Piérnigas,9
1571,Pineda de la Sierra,9
1572,Pineda Trasmonte,9
1573,Pinilla de los Barruecos,9
1574,Pinilla de los Moros,9
1575,Pinilla Trasmonte,9
1576,Poza de la Sal,9
1577,Prádanos de Bureba,9
1578,Pradoluengo,9
1579,Presencio,9
1580,Puebla de Arganzón,9
1581,Puentedura,9
1582,Quemada,9
1583,Quintana del Pidio,9
1584,Quintanabureba,9
1585,Quintanaélez,9
1586,Quintanaortuño,9
1587,Quintanapalla,9
1588,Quintanar de la Sierra,9
1589,Quintanavides,9
1590,Quintanilla de la Mata,9
1591,Quintanilla del Agua y Tordueles,9
1592,Quintanilla del Coco,9
1593,Quintanilla San García,9
1594,Quintanilla Vivar,9
1595,Quintanillas,9
1596,Rabanera del Pinar,9
1597,Rábanos,9
1598,Rabé de las Calzadas,9
1599,Rebolledo de la Torre,9
1600,Redecilla del Camino,9
1601,Redecilla del Campo,9
1602,Regumiel de la Sierra,9
1603,Reinoso,9
1604,Retuerta,9
1605,Revilla del Campo,9
1606,Revilla Vallejera,9
1607,Revilla y Ahedo,9
1608,Revillarruz,9
1609,Rezmondo,9
1610,Riocavado de la Sierra,9
1611,Roa,9
1612,Rojas,9
1613,Royuela de Río Franco,9
1614,Rubena,9
1615,Rublacedo de Abajo,9
1616,Rucandio,9
1617,Salas de Bureba,9
1618,Salas de los Infantes,9
1619,Saldaña de Burgos,9
1620,Salinillas de Bureba,9
1621,San Adrián de Juarros,9
1622,San Juan del Monte,9
1623,San Mamés de Burgos,9
1624,San Martín de Rubiales,9
1625,San Millán de Lara,9
1626,San Vicente del Valle,9
1627,Santa Cecilia,9
1628,Santa Cruz de la Salceda,9
1629,Santa Cruz del Valle Urbión,9
1630,Santa Gadea del Cid,9
1631,Santa Inés,9
1632,Santa María del Campo,9
1633,Santa María del Invierno,9
1634,Santa María del Mercadillo,9
1635,Santa María Rivarredonda,9
1636,Santa Olalla de Bureba,9
1637,Santibáñez de Esgueva,9
1638,Santibáñez del Val,9
1639,Santo Domingo de Silos,9
1640,Sargentes de la Lora,9
1641,Sarracín,9
1642,Sasamón,9
1643,Sequera de Haza,9
1644,Solarana,9
1645,Sordillos,9
1646,Sotillo de la Ribera,9
1647,Sotragero,9
1648,Sotresgudo,9
1649,Susinos del Páramo,9
1650,Tamarón,9
1651,Tardajos,9
1652,Tejada,9
1653,Terradillos de Esgueva,9
1654,Tinieblas de la Sierra,9
1655,Tobar,9
1656,Tordómar,9
1657,Torrecilla del Monte,9
1658,Torregalindo,9
1659,Torrelara,9
1660,Torrepadre,9
1661,Torresandino,9
1662,Tórtoles de Esgueva,9
1663,Tosantos,9
1664,Trespaderne,9
1665,Tubilla del Agua,9
1666,Tubilla del Lago,9
1667,Úrbel del Castillo,9
1668,Vadocondes,9
1669,Valdeande,9
1670,Valdezate,9
1671,Valdorros,9
1672,Vallarta de Bureba,9
1673,Valle de las Navas,9
1674,Valle de Losa,9
1675,Valle de Manzanedo,9
1676,Valle de Mena,9
1677,Valle de Oca,9
1678,Valle de Santibáñez,9
1679,Valle de Sedano,9
1680,Valle de Tobalina,9
1681,Valle de Valdebezana,9
1682,Valle de Valdelaguna,9
1683,Valle de Valdelucio,9
1684,Valle de Zamanzas,9
1685,Vallejera,9
1686,Valles de Palenzuela,9
1687,Valluércanes,9
1688,Valmala,9
1689,Vid de Bureba,9
1690,Vid y Barrios,9
1691,Vileña,9
1692,Villadiego,9
1693,Villaescusa de Roa,9
1694,Villaescusa la Sombría,9
1695,Villaespasa,9
1696,Villafranca Montes de Oca,9
1697,Villafruela,9
1698,Villagalijo,9
1699,Villagonzalo Pedernales,9
1700,Villahoz,9
1701,Villalba de Duero,9
1702,Villalbilla de Burgos,9
1703,Villalbilla de Gumiel,9
1704,Villaldemiro,9
1705,Villalmanzo,9
1706,Villamayor de los Montes,9
1707,Villamayor de Treviño,9
1708,Villambistia,9
1709,Villamedianilla,9
1710,Villamiel de la Sierra,9
1711,Villangómez,9
1712,Villanueva de Argaño,9
1713,Villanueva de Carazo,9
1714,Villanueva de Gumiel,9
1715,Villanueva de Teba,9
1716,Villaquirán de la Puebla,9
1717,Villaquirán de los Infantes,9
1718,Villarcayo de Merindad de Castilla la Vieja,9
1719,Villariezo,9
1720,Villasandino,9
1721,Villasur de Herreros,9
1722,Villatuelda,9
1723,Villaverde del Monte,9
1724,Villaverde-Mogina,9
1725,Villayerno Morquillas,9
1726,Villazopeque,9
1727,Villegas,9
1728,Villoruebo,9
1729,Viloria de Rioja,9
1730,Vilviestre del Pinar,9
1731,Vizcaínos,9
1732,Zael,9
1733,Zarzosa de Río Pisuerga,9
1734,Zazuar,9
1735,Zuñeda,9
1736,Abadía,10
1737,Abertura,10
1738,Acebo,10
1739,Acehúche,10
1740,Aceituna,10
1741,Ahigal,10
1742,Alagón del Río,10
1743,Albalá,10
1744,Alcántara,10
1745,Alcollarín,10
1746,Alcuéscar,10
1747,Aldea del Cano,10
1748,Aldea del Obispo,10
1749,Aldeacentenera,10
1750,Aldeanueva de la Vera,10
1751,Aldeanueva del Camino,10
1752,Aldehuela de Jerte,10
1753,Alía,10
1754,Aliseda,10
1755,Almaraz,10
1756,Almoharín,10
1757,Arroyo de la Luz,10
1758,Arroyomolinos,10
1759,Arroyomolinos de la Vera,10
1760,Baños de Montemayor,10
1761,Barrado,10
1762,Belvís de Monroy,10
1763,Benquerencia,10
1764,Berrocalejo,10
1765,Berzocana,10
1766,Bohonal de Ibor,10
1767,Botija,10
1768,Brozas,10
1769,Cabañas del Castillo,10
1770,Cabezabellosa,10
1771,Cabezuela del Valle,10
1772,Cabrero,10
1773,Cáceres,10
1774,Cachorrilla,10
1775,Cadalso,10
1776,Calzadilla,10
1777,Caminomorisco,10
1778,Campillo de Deleitosa,10
1779,Campo Lugar,10
1780,Cañamero,10
1781,Cañaveral,10
1782,Carbajo,10
1783,Carcaboso,10
1784,Carrascalejo,10
1785,Casar de Cáceres,10
1786,Casar de Palomero,10
1787,Casares de las Hurdes,10
1788,Casas de Don Antonio,10
1789,Casas de Don Gómez,10
1790,Casas de Millán,10
1791,Casas de Miravete,10
1792,Casas del Castañar,10
1793,Casas del Monte,10
1794,Casatejada,10
1795,Casillas de Coria,10
1796,Castañar de Ibor,10
1797,Ceclavín,10
1798,Cedillo,10
1799,Cerezo,10
1800,Cilleros,10
1801,Collado de la Vera,10
1802,Conquista de la Sierra,10
1803,Coria,10
1804,Cuacos de Yuste,10
1805,Cumbre,10
1806,Deleitosa,10
1807,Descargamaría,10
1808,Eljas,10
1809,Escurial,10
1810,Fresnedoso de Ibor,10
1811,Galisteo,10
1812,Garciaz,10
1813,Garganta la Olla,10
1814,Garganta,10
1815,Gargantilla,10
1816,Gargüera,10
1817,Garrovillas de Alconétar,10
1818,Garvín,10
1819,Gata,10
1820,Gordo,10
1821,Granja,10
1822,Guadalupe,10
1823,Guijo de Coria,10
1824,Guijo de Galisteo,10
1825,Guijo de Granadilla,10
1826,Guijo de Santa Bárbara,10
1827,Herguijuela,10
1828,Hernán-Pérez,10
1829,Herrera de Alcántara,10
1830,Herreruela,10
1831,Hervás,10
1832,Higuera,10
1833,Hinojal,10
1834,Holguera,10
1835,Hoyos,10
1836,Huélaga,10
1837,Ibahernando,10
1838,Jaraicejo,10
1839,Jaraíz de la Vera,10
1840,Jarandilla de la Vera,10
1841,Jarilla,10
1842,Jerte,10
1843,Ladrillar,10
1844,Logrosán,10
1845,Losar de la Vera,10
1846,Madrigal de la Vera,10
1847,Madrigalejo,10
1848,Madroñera,10
1849,Majadas,10
1850,Malpartida de Cáceres,10
1851,Malpartida de Plasencia,10
1852,Marchagaz,10
1853,Mata de Alcántara,10
1854,Membrío,10
1855,Mesas de Ibor,10
1856,Miajadas,10
1857,Millanes,10
1858,Mirabel,10
1859,Mohedas de Granadilla,10
1860,Monroy,10
1861,Montánchez,10
1862,Montehermoso,10
1863,Moraleja,10
1864,Morcillo,10
1865,Navaconcejo,10
1866,Navalmoral de la Mata,10
1867,Navalvillar de Ibor,10
1868,Navas del Madroño,10
1869,Navezuelas,10
1870,Nuñomoral,10
1871,Oliva de Plasencia,10
1872,Palomero,10
1873,Pasarón de la Vera,10
1874,Pedroso de Acim,10
1875,Peraleda de la Mata,10
1876,Peraleda de San Román,10
1877,Perales del Puerto,10
1878,Pescueza,10
1879,Pesga,10
1880,Piedras Albas,10
1881,Pinofranqueado,10
1882,Piornal,10
1883,Plasencia,10
1884,Plasenzuela,10
1885,Portaje,10
1886,Portezuelo,10
1887,Pozuelo de Zarzón,10
1888,Pueblonuevo de Miramontes,10
1889,Puerto de Santa Cruz,10
1890,Rebollar,10
1891,Riolobos,10
1892,Robledillo de Gata,10
1893,Robledillo de la Vera,10
1894,Robledillo de Trujillo,10
1895,Robledollano,10
1896,Romangordo,10
1897,Rosalejo,10
1898,Ruanes,10
1899,Salorino,10
1900,Salvatierra de Santiago,10
1901,San Martín de Trevejo,10
1902,Santa Ana,10
1903,Santa Cruz de la Sierra,10
1904,Santa Cruz de Paniagua,10
1905,Santa Marta de Magasca,10
1906,Santiago de Alcántara,10
1907,Santiago del Campo,10
1908,Santibáñez el Alto,10
1909,Santibáñez el Bajo,10
1910,Saucedilla,10
1911,Segura de Toro,10
1912,Serradilla,10
1913,Serrejón,10
1914,Sierra de Fuentes,10
1915,Talaván,10
1916,Talaveruela de la Vera,10
1917,Talayuela,10
1918,Tejeda de Tiétar,10
1919,Tiétar,10
1920,Toril,10
1921,Tornavacas,10
1922,Torno,10
1923,Torre de Don Miguel,10
1924,Torre de Santa María,10
1925,Torrecilla de los Ángeles,10
1926,Torrecillas de la Tiesa,10
1927,Torrejón el Rubio,10
1928,Torrejoncillo,10
1929,Torremenga,10
1930,Torremocha,10
1931,Torreorgaz,10
1932,Torrequemada,10
1933,Trujillo,10
1934,Valdastillas,10
1935,Valdecañas de Tajo,10
1936,Valdefuentes,10
1937,Valdehúncar,10
1938,Valdelacasa de Tajo,10
1939,Valdemorales,10
1940,Valdeobispo,10
1941,Valencia de Alcántara,10
1942,Valverde de la Vera,10
1943,Valverde del Fresno,10
1944,Vegaviana,10
1945,Viandar de la Vera,10
1946,Villa del Campo,10
1947,Villa del Rey,10
1948,Villamesías,10
1949,Villamiel,10
1950,Villanueva de la Sierra,10
1951,Villanueva de la Vera,10
1952,Villar de Plasencia,10
1953,Villar del Pedroso,10
1954,Villasbuenas de Gata,10
1955,Zarza de Granadilla,10
1956,Zarza de Montánchez,10
1957,Zarza la Mayor,10
1958,Zorita,10
1959,Alcalá de los Gazules,11
1960,Alcalá del Valle,11
1961,Algar,11
1962,Algeciras,11
1963,Algodonales,11
1964,Arcos de la Frontera,11
1965,Barbate,11
1966,Barrios,11
1967,Benalup-Casas Viejas,11
1968,Benaocaz,11
1969,Bornos,11
1970,Bosque,11
1971,Cádiz,11
1972,Castellar de la Frontera,11
1973,Chiclana de la Frontera,11
1974,Chipiona,11
1975,Conil de la Frontera,11
1976,Espera,11
1977,Gastor,11
1978,Grazalema,11
1979,Jerez de la Frontera,11
1980,Jimena de la Frontera,11
1981,Línea de la Concepción,11
1982,Medina Sidonia,11
1983,Olvera,11
1984,Paterna de Rivera,11
1985,Prado del Rey,11
1986,Puerto de Santa María,11
1987,Puerto Real,11
1988,Puerto Serrano,11
1989,Rota,11
1990,San Fernando,11
1991,San José del Valle,11
1992,San Martín del Tesorillo,11
1993,San Roque,11
1994,Sanlúcar de Barrameda,11
1995,Setenil de las Bodegas,11
1996,Tarifa,11
1997,Torre Alháquime,11
1998,Trebujena,11
1999,Ubrique,11
2000,Vejer de la Frontera,11
2001,Villaluenga del Rosario,11
2002,Villamartín,11
2003,Zahara,11
2004,Alfoz de Lloredo,39
2005,Ampuero,39
2006,Anievas,39
2007,Arenas de Iguña,39
2008,Argoños,39
2009,Arnuero,39
2010,Arredondo,39
2011,Astillero,39
2012,Bárcena de Cicero,39
2013,Bárcena de Pie de Concha,39
2014,Bareyo,39
2015,Cabezón de la Sal,39
2016,Cabezón de Liébana,39
2017,Cabuérniga,39
2018,Camaleño,39
2019,Camargo,39
2020,Campoo de Enmedio,39
2021,Campoo de Yuso,39
2022,Cartes,39
2023,Castañeda,39
2024,Castro-Urdiales,39
2025,Cieza,39
2026,Cillorigo de Liébana,39
2027,Colindres,39
2028,Comillas,39
2029,Corrales de Buelna,39
2030,Corvera de Toranzo,39
2031,Entrambasaguas,39
2032,Escalante,39
2033,Guriezo,39
2034,Hazas de Cesto,39
2035,Hermandad de Campoo de Suso,39
2036,Herrerías,39
2037,Lamasón,39
2038,Laredo,39
2039,Liendo,39
2040,Liérganes,39
2041,Limpias,39
2042,Luena,39
2043,Marina de Cudeyo,39
2044,Mazcuerras,39
2045,Medio Cudeyo,39
2046,Meruelo,39
2047,Miengo,39
2048,Miera,39
2049,Molledo,39
2050,Noja,39
2051,Penagos,39
2052,Peñarrubia,39
2053,Pesaguero,39
2054,Pesquera,39
2055,Piélagos,39
2056,Polaciones,39
2057,Polanco,39
2058,Potes,39
2059,Puente Viesgo,39
2060,Ramales de la Victoria,39
2061,Rasines,39
2062,Reinosa,39
2063,Reocín,39
2064,Ribamontán al Mar,39
2065,Ribamontán al Monte,39
2066,Rionansa,39
2067,Riotuerto,39
2068,Rozas de Valdearroyo,39
2069,Ruente,39
2070,Ruesga,39
2071,Ruiloba,39
2072,San Felices de Buelna,39
2073,San Miguel de Aguayo,39
2074,San Pedro del Romeral,39
2075,San Roque de Riomiera,39
2076,San Vicente de la Barquera,39
2077,Santa Cruz de Bezana,39
2078,Santa María de Cayón,39
2079,Santander,39
2080,Santillana del Mar,39
2081,Santiurde de Reinosa,39
2082,Santiurde de Toranzo,39
2083,Santoña,39
2084,Saro,39
2085,Selaya,39
2086,Soba,39
2087,Solórzano,39
2088,Suances,39
2089,Tojos,39
2090,Torrelavega,39
2091,Tresviso,39
2092,Tudanca,39
2093,Udías,39
2094,Val de San Vicente,39
2095,Valdáliga,39
2096,Valdeolea,39
2097,Valdeprado del Río,39
2098,Valderredible,39
2099,Valle de Villaverde,39
2100,Vega de Liébana,39
2101,Vega de Pas,39
2102,Villacarriedo,39
2103,Villaescusa,39
2104,Villafufre,39
2105,Voto,39
2106,Aín,12
2107,Albocàsser,12
2108,Alcalà de Xivert,12
2109,Alcora,12
2110,Alcudia de Veo,12
2111,Alfondeguilla,12
2112,Algimia de Almonacid,12
2113,Almassora,12
2114,Almedíjar,12
2115,Almenara,12
2116,Alqueries,12
2117,Altura,12
2118,Arañuel,12
2119,Ares del Maestrat,12
2120,Argelita,12
2121,Artana,12
2122,Atzeneta del Maestrat,12
2123,Ayódar,12
2124,Azuébar,12
2125,Barracas,12
2126,Bejís,12
2127,Benafer,12
2128,Benafigos,12
2129,Benassal,12
2130,Benicarló,12
2131,Benicàssim,12
2132,Benlloc,12
2133,Betxí,12
2134,Burriana,12
2135,Borriol,12
2136,Cabanes,12
2137,Càlig,12
2138,Canet lo Roig,12
2139,Castell de Cabres,12
2140,Castellfort,12
2141,Castellnovo,12
2142,Castelló de la Plana,12
2143,Castillo de Villamalefa,12
2144,Catí,12
2145,Caudiel,12
2146,Cervera del Maestre,12
2147,Xilxes,12
2148,Xodos,12
2149,Chóvar,12
2150,Cinctorres,12
2151,Cirat,12
2152,Cortes de Arenoso,12
2153,Costur,12
2154,Coves de Vinromà,12
2155,Culla,12
2156,Eslida,12
2157,Espadilla,12
2158,Fanzara,12
2159,Figueroles,12
2160,Forcall,12
2161,Fuente la Reina,12
2162,Fuentes de Ayódar,12
2163,Gaibiel,12
2164,Geldo,12
2165,Herbés,12
2166,Higueras,12
2167,Jana,12
2168,Jérica,12
2169,Llosa,12
2170,Llucena,12
2171,Ludiente,12
2172,Mata de Morella,12
2173,Matet,12
2174,Moncofa,12
2175,Montán,12
2176,Montanejos,12
2177,Morella,12
2178,Navajas,12
2179,Nules,12
2180,Olocau del Rey,12
2181,Onda,12
2182,Orpesa,12
2183,Palanques,12
2184,Pavías,12
2185,Peníscola,12
2186,Pina de Montalgrao,12
2187,Pobla de Benifassà,12
2188,Pobla Tornesa,12
2189,Portell de Morella,12
2190,Puebla de Arenoso,12
2191,Ribesalbes,12
2192,Rossell,12
2193,Sacañet,12
2194,Salzadella,12
2195,San Rafael del Río,12
2196,Sant Joan de Moró,12
2197,Sant Jordi,12
2198,Sant Mateu,12
2199,Santa Magdalena de Pulpis,12
2200,Segorbe,12
2201,Serratella,12
2202,Sierra Engarcerán,12
2203,Soneja,12
2204,Sot de Ferrer,12
2205,Suera,12
2206,Tales,12
2207,Teresa,12
2208,Tírig,12
2209,Todolella,12
2210,Toga,12
2211,Torás,12
2212,Toro,12
2213,Torralba del Pinar,12
2214,Torre d'En Besora,12
2215,Torre d'en Doménec,12
2216,Torreblanca,12
2217,Torrechiva,12
2218,Traiguera,12
2219,Useres,12
2220,Vall d'Alba,12
2221,Vall de Almonacid,12
2222,Vall d'Uixó,12
2223,Vallat,12
2224,Vallibona,12
2225,Vilafamés,12
2226,Vilafranca,12
2227,Vilanova d'Alcolea,12
2228,Vilar de Canes,12
2229,Vila-real,12
2230,Vilavella,12
2231,Villahermosa del Río,12
2232,Villamalur,12
2233,Villanueva de Viver,12
2234,Villores,12
2235,Vinaròs,12
2236,Vistabella del Maestrat,12
2237,Viver,12
2238,Xert,12
2239,Zorita del Maestrazgo,12
2240,Zucaina,12
2241,Abenójar,13
2242,Agudo,13
2243,Alamillo,13
2244,Albaladejo,13
2245,Alcázar de San Juan,13
2246,Alcoba,13
2247,Alcolea de Calatrava,13
2248,Alcubillas,13
2249,Aldea del Rey,13
2250,Alhambra,13
2251,Almadén,13
2252,Almadenejos,13
2253,Almagro,13
2254,Almedina,13
